20140425,5615.58,5615.58,5615.58,5615.58,-79.38,1045.98
20140428,5548.41,5548.41,5548.41,5548.41,-67.16,1054.94
20140429,5608.01,5608.01,5608.01,5608.01,59.60,950.68
20140430,5627.10,5627.10,5627.10,5627.10,19.09,817.32
20140505,5625.23,5625.23,5625.23,5625.23,-1.87,1021.55
20140506,5626.92,5626.92,5626.92,5626.92,1.69,713.69
20140507,5570.53,5570.53,5570.53,5570.53,-56.39,753.22
20140508,5576.56,5576.56,5576.56,5576.56,6.04,739.80
20140509,5553.88,5553.88,5553.88,5553.88,-22.69,696.17
20140512,5677.94,5677.94,5677.94,5677.94,124.07,1282.35
20140513,5671.18,5671.18,5671.18,5671.18,-6.76,812.64
20140514,5665.65,5665.65,5665.65,5665.65,-5.53,645.94
20140515,5610.11,5610.11,5610.11,5610.11,-55.54,666.09
20140516,5611.66,5611.66,5611.66,5611.66,1.55,680.64
20140519,5556.07,5556.07,5556.07,5556.07,-55.59,708.01
20140520,5555.36,5555.36,5555.36,5555.36,-0.72,567.18
20140521,5598.46,5598.46,5598.46,5598.46,43.10,596.34
20140522,5589.38,5589.38,5589.38,5589.38,-9.08,739.68
20140523,5626.73,5626.73,5626.73,5626.73,37.35,556.19
20140526,5653.73,5653.73,5653.73,5653.73,27.00,580.41
20140527,5632.27,5632.27,5632.27,5632.27,-21.46,624.56
20140528,5672.55,5672.55,5672.55,5672.55,40.28,711.63
20140529,5636.22,5636.22,5636.22,5636.22,-36.33,687.56
20140530,5614.75,5614.75,5614.75,5614.75,-21.47,633.77
20140603,5610.10,5610.10,5610.10,5610.10,-4.65,660.79
20140604,5556.61,5556.61,5556.61,5556.61,-53.49,663.59
20140605,5613.25,5613.25,5613.25,5613.25,56.64,646.07
20140606,5588.43,5588.43,5588.43,5588.43,-24.82,647.02
20140609,5580.20,5580.20,5580.20,5580.20,-8.24,644.70
20140610,5642.97,5642.97,5642.97,5642.97,62.77,923.96
20140611,5657.11,5657.11,5657.11,5657.11,14.14,712.66
20140612,5622.62,5622.62,5622.62,5622.62,-34.49,703.25
20140613,5683.78,5683.78,5683.78,5683.78,61.15,1136.62
20140616,5733.42,5733.42,5733.42,5733.42,49.64,1197.54
20140617,5690.97,5690.97,5690.97,5690.97,-42.45,896.68
20140618,5648.27,5648.27,5648.27,5648.27,-42.71,867.44
20140619,5556.89,5556.89,5556.89,5556.89,-91.38,826.47
20140620,5581.83,5581.83,5581.83,5581.83,24.94,711.62
20140623,5581.65,5581.65,5581.65,5581.65,-0.18,666.94
20140624,5613.90,5613.90,5613.90,5613.90,32.25,556.05
20140625,5590.36,5590.36,5590.36,5590.36,-23.54,612.24
20140626,5640.81,5640.81,5640.81,5640.81,50.45,703.50
20140627,5661.14,5661.14,5661.14,5661.14,20.33,760.22
20140630,5699.95,5699.95,5699.95,5699.95,38.81,795.55
20140701,5697.61,5697.61,5697.61,5697.61,-2.34,812.14
20140702,5739.33,5739.33,5739.33,5739.33,41.72,920.66
20140703,5777.36,5777.36,5777.36,5777.36,38.03,940.89
20140704,5769.40,5769.40,5769.40,5769.40,-7.96,782.72
20140707,5769.42,5769.42,5769.42,5769.42,0.02,860.22
20140708,5791.27,5791.27,5791.27,5791.27,21.85,909.79
20140709,5714.46,5714.46,5714.46,5714.46,-76.81,991.21
20140710,5710.01,5710.01,5710.01,5710.01,-4.45,923.82
20140711,5746.18,5746.18,5746.18,5746.18,36.16,1025.14
20140714,5827.80,5827.80,5827.80,5827.80,81.63,1149.50
20140715,5830.60,5830.60,5830.60,5830.60,2.80,1186.86
20140716,5834.48,5834.48,5834.48,5834.48,3.89,1729.45
20140717,5808.13,5808.13,5808.13,5808.13,-26.35,1066.64
20140718,5835.09,5835.09,5835.09,5835.09,26.97,1233.89
20140721,5823.23,5823.23,5823.23,5823.23,-11.86,943.55
20140722,5874.55,5874.55,5874.55,5874.55,51.32,1237.61
20140723,5896.46,5896.46,5896.46,5896.46,21.91,1544.73
20140724,5967.75,5967.75,5967.75,5967.75,71.30,2041.27
20140725,6031.96,6031.96,6031.96,6031.96,64.21,1422.32
20140728,6164.59,6164.59,6164.59,6164.59,132.63,3372.10
20140729,6180.35,6180.35,6180.35,6180.35,15.76,2676.69
20140730,6131.39,6131.39,6131.39,6131.39,-48.96,2305.27
20140731,6201.54,6201.54,6201.54,6201.54,70.15,1845.10
20140801,6175.22,6175.22,6175.22,6175.22,-26.32,2278.48
20140804,6261.30,6261.30,6261.30,6261.30,86.07,1894.88
20140805,6255.03,6255.03,6255.03,6255.03,-6.27,1603.61
20140806,6257.54,6257.54,6257.54,6257.54,2.51,1510.87
20140807,6184.56,6184.56,6184.56,6184.56,-72.98,1604.03
20140808,6209.22,6209.22,6209.22,6209.22,24.66,1276.31
20140811,6286.14,6286.14,6286.14,6286.14,76.92,1273.85
20140812,6283.64,6283.64,6283.64,6283.64,-2.50,1201.21
20140813,6295.70,6295.70,6295.70,6295.70,12.06,1422.26
20140814,6259.97,6259.97,6259.97,6259.97,-35.72,1300.40
20140815,6311.58,6311.58,6311.58,6311.58,51.60,1224.47
20140818,6347.11,6347.11,6347.11,6347.11,35.54,1287.98
20140819,6345.13,6345.13,6345.13,6345.13,-1.98,1423.66
20140820,6332.74,6332.74,6332.74,6332.74,-12.40,1210.39
20140821,6311.13,6311.13,6311.13,6311.13,-21.61,1208.75
20140822,6344.21,6344.21,6344.21,6344.21,33.09,1186.62
20140825,6305.29,6305.29,6305.29,6305.29,-38.92,1441.32
20140826,6252.55,6252.55,6252.55,6252.55,-52.74,1355.03
20140827,6249.39,6249.39,6249.39,6249.39,-3.16,875.54
20140828,6198.52,6198.52,6198.52,6198.52,-50.87,1122.12
20140829,6281.43,6281.43,6281.43,6281.43,82.90,968.52
20140901,6329.72,6329.72,6329.72,6329.72,48.29,1110.60
20140902,6429.70,6429.70,6429.70,6429.70,99.99,1785.67
20140903,6472.52,6472.52,6472.52,6472.52,42.82,2053.92
20140904,6526.07,6526.07,6526.07,6526.07,53.54,1682.91
20140905,6593.90,6593.90,6593.90,6593.90,67.83,2108.57
20140909,6602.43,6602.43,6602.43,6602.43,8.53,1672.96
20140910,6574.08,6574.08,6574.08,6574.08,-28.35,1996.91
20140911,6529.51,6529.51,6529.51,6529.51,-44.57,2028.15
20140912,6570.56,6570.56,6570.56,6570.56,41.04,1613.64
20140915,6587.12,6587.12,6587.12,6587.12,16.56,1903.38
20140916,6458.98,6458.98,6458.98,6458.98,-128.14,2979.49
20140917,6504.70,6504.70,6504.70,6504.70,45.72,1980.63
20140918,6518.30,6518.30,6518.30,6518.30,13.60,2009.48
20140919,6561.37,6561.37,6561.37,6561.37,43.07,1452.87
20140922,6450.64,6450.64,6450.64,6450.64,-110.74,1713.49
20140923,6508.36,6508.36,6508.36,6508.36,57.73,1239.25
20140924,6598.87,6598.87,6598.87,6598.87,90.51,2195.03
20140925,6629.31,6629.31,6629.31,6629.31,30.44,2102.16
20140926,6632.33,6632.33,6632.33,6632.33,3.02,1579.83
20140929,6660.28,6660.28,6660.28,6660.28,27.95,1889.39
20140930,6675.72,6675.72,6675.72,6675.72,15.44,1616.49
20141008,6721.32,6721.32,6721.32,6721.32,45.60,1916.24
