20131023,2709.82,2709.82,2709.82,2709.82,-30.70,9154.54
20131024,2689.67,2689.67,2689.67,2689.67,-20.15,6456.08
20131025,2653.87,2653.87,2653.87,2653.87,-35.80,7707.02
20131028,2650.99,2650.99,2650.99,2650.99,-2.88,6287.62
20131029,2657.83,2657.83,2657.83,2657.83,6.83,10673.78
20131030,2697.51,2697.51,2697.51,2697.51,39.68,9217.81
20131031,2659.69,2659.69,2659.69,2659.69,-37.82,8273.70
20131101,2672.29,2672.29,2672.29,2672.29,12.60,6305.58
20131104,2667.24,2667.24,2667.24,2667.24,-5.05,5179.85
20131105,2670.96,2670.96,2670.96,2670.96,3.71,6208.45
20131106,2637.12,2637.12,2637.12,2637.12,-33.84,6377.67
20131107,2622.53,2622.53,2622.53,2622.53,-14.58,5482.17
20131108,2586.00,2586.00,2586.00,2586.00,-36.53,5378.85
20131111,2594.90,2594.90,2594.90,2594.90,8.90,4573.95
20131112,2621.91,2621.91,2621.91,2621.91,27.02,5268.75
20131113,2563.78,2563.78,2563.78,2563.78,-58.14,5984.88
20131114,2582.14,2582.14,2582.14,2582.14,18.36,5731.04
20131115,2633.94,2633.94,2633.94,2633.94,51.80,8639.18
20131118,2721.53,2721.53,2721.53,2721.53,87.59,11003.46
20131119,2702.77,2702.77,2702.77,2702.77,-18.76,7864.83
20131120,2716.99,2716.99,2716.99,2716.99,14.22,7229.18
20131121,2700.34,2700.34,2700.34,2700.34,-16.65,8770.67
20131122,2686.86,2686.86,2686.86,2686.86,-13.48,7500.07
20131125,2676.40,2676.40,2676.40,2676.40,-10.46,6614.47
20131126,2675.04,2675.04,2675.04,2675.04,-1.36,5918.59
20131127,2705.37,2705.37,2705.37,2705.37,30.33,7529.41
20131128,2733.43,2733.43,2733.43,2733.43,28.07,9066.04
20131129,2732.79,2732.79,2732.79,2732.79,-0.65,6180.37
20131202,2710.20,2710.20,2710.20,2710.20,-22.58,11965.51
20131203,2737.09,2737.09,2737.09,2737.09,26.89,7445.58
20131204,2773.34,2773.34,2773.34,2773.34,36.25,10265.02
20131205,2765.56,2765.56,2765.56,2765.56,-7.77,7770.89
20131206,2747.74,2747.74,2747.74,2747.74,-17.83,6611.41
20131209,2746.15,2746.15,2746.15,2746.15,-1.59,5716.49
20131210,2748.90,2748.90,2748.90,2748.90,2.75,6694.14
20131211,2703.45,2703.45,2703.45,2703.45,-45.45,6807.51
20131212,2700.37,2700.37,2700.37,2700.37,-3.08,5014.77
20131213,2696.59,2696.59,2696.59,2696.59,-3.78,5150.12
20131216,2653.21,2653.21,2653.21,2653.21,-43.38,6458.17
20131217,2640.27,2640.27,2640.27,2640.27,-12.94,4848.39
20131218,2641.22,2641.22,2641.22,2641.22,0.95,4001.52
20131219,2613.42,2613.42,2613.42,2613.42,-27.81,4809.57
20131220,2552.60,2552.60,2552.60,2552.60,-60.81,6520.42
20131223,2559.85,2559.85,2559.85,2559.85,7.25,4558.03
20131224,2563.93,2563.93,2563.93,2563.93,4.08,4559.92
20131225,2582.83,2582.83,2582.83,2582.83,18.89,4400.53
20131226,2538.26,2538.26,2538.26,2538.26,-44.57,5149.76
20131227,2581.00,2581.00,2581.00,2581.00,42.74,5338.92
20131230,2576.50,2576.50,2576.50,2576.50,-4.50,4841.43
20131231,2610.75,2610.75,2610.75,2610.75,34.25,5663.11
20140102,2601.73,2601.73,2601.73,2601.73,-9.02,4519.43
20140103,2566.77,2566.77,2566.77,2566.77,-34.96,5978.26
20140106,2508.35,2508.35,2508.35,2508.35,-58.42,6630.04
20140107,2507.63,2507.63,2507.63,2507.63,-0.71,4375.31
20140108,2512.02,2512.02,2512.02,2512.02,4.38,5134.89
20140109,2489.95,2489.95,2489.95,2489.95,-22.06,5598.70
20140110,2470.49,2470.49,2470.49,2470.49,-19.46,5416.93
20140113,2457.97,2457.97,2457.97,2457.97,-12.52,5012.28
20140114,2479.45,2479.45,2479.45,2479.45,21.48,5404.99
20140115,2475.07,2475.07,2475.07,2475.07,-4.37,4896.24
20140116,2478.34,2478.34,2478.34,2478.34,3.27,5229.89
20140117,2440.97,2440.97,2440.97,2440.97,-37.38,5027.32
20140120,2426.97,2426.97,2426.97,2426.97,-14.00,4056.02
20140121,2450.96,2450.96,2450.96,2450.96,24.00,4030.62
20140122,2514.14,2514.14,2514.14,2514.14,63.18,7064.14
20140123,2500.82,2500.82,2500.82,2500.82,-13.33,5634.60
20140124,2516.27,2516.27,2516.27,2516.27,15.45,6116.77
20140127,2482.92,2482.92,2482.92,2482.92,-33.34,7034.42
20140128,2487.34,2487.34,2487.34,2487.34,4.41,5326.91
20140129,2496.22,2496.22,2496.22,2496.22,8.88,5022.27
20140130,2467.83,2467.83,2467.83,2467.83,-28.38,4363.23
20140207,2479.07,2479.07,2479.07,2479.07,11.24,5045.93
20140210,2540.76,2540.76,2540.76,2540.76,61.68,8306.57
20140211,2560.96,2560.96,2560.96,2560.96,20.20,9922.98
20140212,2567.46,2567.46,2567.46,2567.46,6.50,7659.22
20140213,2554.36,2554.36,2554.36,2554.36,-13.10,9621.78
20140214,2572.31,2572.31,2572.31,2572.31,17.95,6708.30
20140217,2590.32,2590.32,2590.32,2590.32,18.01,8783.17
20140218,2557.60,2557.60,2557.60,2557.60,-32.73,8704.97
20140219,2586.97,2586.97,2586.97,2586.97,29.37,9935.26
20140220,2563.19,2563.19,2563.19,2563.19,-23.78,10643.95
20140221,2537.26,2537.26,2537.26,2537.26,-25.93,7636.90
20140224,2481.48,2481.48,2481.48,2481.48,-55.79,8921.59
20140225,2418.05,2418.05,2418.05,2418.05,-63.42,9323.76
20140226,2424.21,2424.21,2424.21,2424.21,6.16,7799.33
20140227,2413.79,2413.79,2413.79,2413.79,-10.42,9010.43
20140228,2441.65,2441.65,2441.65,2441.65,27.86,7666.81
20140303,2454.43,2454.43,2454.43,2454.43,12.77,8207.23
20140304,2447.59,2447.59,2447.59,2447.59,-6.83,7306.92
20140305,2424.85,2424.85,2424.85,2424.85,-22.74,6133.20
20140306,2435.67,2435.67,2435.67,2435.67,10.82,6909.38
20140307,2429.76,2429.76,2429.76,2429.76,-5.91,6426.52
20140310,2350.68,2350.68,2350.68,2350.68,-79.08,7141.64
20140311,2362.87,2362.87,2362.87,2362.87,12.18,5762.12
20140312,2369.00,2369.00,2369.00,2369.00,6.13,7006.97
20140313,2398.36,2398.36,2398.36,2398.36,29.36,6922.60
20140314,2378.75,2378.75,2378.75,2378.75,-19.61,5861.77
20140317,2401.39,2401.39,2401.39,2401.39,22.64,5240.94
20140318,2395.89,2395.89,2395.89,2395.89,-5.50,5535.41
20140319,2376.55,2376.55,2376.55,2376.55,-19.34,5930.39
20140320,2338.56,2338.56,2338.56,2338.56,-37.99,6763.13
20140321,2419.05,2419.05,2419.05,2419.05,80.49,10402.48
20140324,2438.94,2438.94,2438.94,2438.94,19.90,10449.20
20140325,2436.58,2436.58,2436.58,2436.58,-2.37,8687.75
20140326,2432.77,2432.77,2432.77,2432.77,-3.80,5827.62
20140327,2415.84,2415.84,2415.84,2415.84,-16.94,7127.51
20140328,2411.64,2411.64,2411.64,2411.64,-4.19,7008.61
20140331,2405.30,2405.30,2405.30,2405.30,-6.34,5545.75
20140401,2424.14,2424.14,2424.14,2424.14,18.84,4886.64
20140402,2443.88,2443.88,2443.88,2443.88,19.74,6503.93
